manufacturer,model,category,registrations_count,month_year,state
"Hero Electric","Photon","ev_two_wheeler",27,"2025-12-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",21,"2025-12-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",22,"2025-12-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",19,"2025-12-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",22,"2025-12-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",2183,"2025-12-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",2368,"2025-12-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",1867,"2025-12-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",1353,"2025-12-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",1638,"2025-12-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",1255,"2025-12-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",66,"2025-12-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",74,"2025-12-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",55,"2025-12-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",48,"2025-12-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",42,"2025-12-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",45,"2025-12-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",1271,"2026-01-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",1124,"2026-01-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",921,"2026-01-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",938,"2026-01-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",756,"2026-01-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",853,"2026-01-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",13534,"2026-01-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",9556,"2026-01-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",8609,"2026-01-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",7655,"2026-01-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",6473,"2026-01-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",6972,"2026-01-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",1284,"2026-01-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",911,"2026-01-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",734,"2026-01-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",624,"2026-01-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",795,"2026-01-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",710,"2026-01-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",278,"2026-01-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",226,"2026-01-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",173,"2026-01-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",138,"2026-01-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",177,"2026-01-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",165,"2026-01-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",29,"2026-01-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",26,"2026-01-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",22,"2026-01-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",16,"2026-01-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",16,"2026-01-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",18,"2026-01-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",2574,"2026-01-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",2223,"2026-01-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",2412,"2026-01-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",1654,"2026-01-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",1810,"2026-01-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",1590,"2026-01-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",75,"2026-01-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",63,"2026-01-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",41,"2026-01-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",35,"2026-01-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",38,"2026-01-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",39,"2026-01-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",1322,"2026-02-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",1213,"2026-02-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",1051,"2026-02-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",741,"2026-02-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",832,"2026-02-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",766,"2026-02-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",13839,"2026-02-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",11480,"2026-02-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",9852,"2026-02-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",7531,"2026-02-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",8059,"2026-02-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",8180,"2026-02-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",1394,"2026-02-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",958,"2026-02-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",809,"2026-02-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",777,"2026-02-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",837,"2026-02-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",743,"2026-02-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",284,"2026-02-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",243,"2026-02-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",158,"2026-02-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",146,"2026-02-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",148,"2026-02-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",130,"2026-02-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",31,"2026-02-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",28,"2026-02-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",19,"2026-02-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",18,"2026-02-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",17,"2026-02-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",20,"2026-02-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",2864,"2026-02-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",2593,"2026-02-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",2537,"2026-02-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",1685,"2026-02-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",1961,"2026-02-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",1926,"2026-02-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",87,"2026-02-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",62,"2026-02-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",51,"2026-02-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",47,"2026-02-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",45,"2026-02-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",41,"2026-02-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",1208,"2026-03-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",1153,"2026-03-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",970,"2026-03-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",705,"2026-03-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",661,"2026-03-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",765,"2026-03-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",11312,"2026-03-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",13292,"2026-03-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",9713,"2026-03-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",8251,"2026-03-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",8223,"2026-03-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",6898,"2026-03-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",1183,"2026-03-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",875,"2026-03-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",945,"2026-03-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",722,"2026-03-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",597,"2026-03-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",669,"2026-03-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",227,"2026-03-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",206,"2026-03-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",184,"2026-03-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",143,"2026-03-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",157,"2026-03-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",132,"2026-03-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",26,"2026-03-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",23,"2026-03-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",16,"2026-03-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",12,"2026-03-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",13,"2026-03-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",15,"2026-03-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",3066,"2026-03-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",2310,"2026-03-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",1922,"2026-03-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",1902,"2026-03-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",1649,"2026-03-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",1813,"2026-03-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",75,"2026-03-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",61,"2026-03-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",50,"2026-03-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",43,"2026-03-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",47,"2026-03-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",45,"2026-03-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",1583,"2026-04-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",1385,"2026-04-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",1230,"2026-04-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",955,"2026-04-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",847,"2026-04-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",1033,"2026-04-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",17473,"2026-04-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",15685,"2026-04-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",10013,"2026-04-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",8885,"2026-04-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",10427,"2026-04-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",10512,"2026-04-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",1546,"2026-04-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",1554,"2026-04-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",1181,"2026-04-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",992,"2026-04-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",977,"2026-04-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",876,"2026-04-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",268,"2026-04-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",286,"2026-04-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",193,"2026-04-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",164,"2026-04-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",163,"2026-04-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",205,"2026-04-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",25,"2026-04-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",27,"2026-04-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",18,"2026-04-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",19,"2026-04-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",19,"2026-04-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",16,"2026-04-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",3737,"2026-04-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",2983,"2026-04-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",2344,"2026-04-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",1803,"2026-04-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",1898,"2026-04-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",2264,"2026-04-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",82,"2026-04-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",58,"2026-04-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",47,"2026-04-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",49,"2026-04-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",40,"2026-04-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",43,"2026-04-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",1895,"2026-05-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",1687,"2026-05-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",1382,"2026-05-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",1099,"2026-05-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",1258,"2026-05-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",1272,"2026-05-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",14906,"2026-05-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",14712,"2026-05-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",11445,"2026-05-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",10882,"2026-05-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",10264,"2026-05-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",9816,"2026-05-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",1303,"2026-05-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",1213,"2026-05-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",1185,"2026-05-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",984,"2026-05-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",912,"2026-05-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",974,"2026-05-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",313,"2026-05-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",253,"2026-05-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",208,"2026-05-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",190,"2026-05-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",210,"2026-05-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",218,"2026-05-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",26,"2026-05-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",25,"2026-05-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",19,"2026-05-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",14,"2026-05-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",14,"2026-05-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",17,"2026-05-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",4423,"2026-05-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",3765,"2026-05-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",2959,"2026-05-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",2514,"2026-05-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",2542,"2026-05-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",2705,"2026-05-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",73,"2026-05-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",68,"2026-05-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",62,"2026-05-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",47,"2026-05-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",54,"2026-05-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",51,"2026-05-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",2030,"2026-06-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",1758,"2026-06-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",1408,"2026-06-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",1290,"2026-06-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",1310,"2026-06-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",1230,"2026-06-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",19709,"2026-06-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",14384,"2026-06-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",15144,"2026-06-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",12605,"2026-06-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",9713,"2026-06-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",12174,"2026-06-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",1395,"2026-06-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",1563,"2026-06-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",1164,"2026-06-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",946,"2026-06-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",989,"2026-06-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",1114,"2026-06-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",268,"2026-06-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",257,"2026-06-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",226,"2026-06-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",211,"2026-06-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",169,"2026-06-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",176,"2026-06-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",28,"2026-06-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",21,"2026-06-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",21,"2026-06-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",17,"2026-06-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",15,"2026-06-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",15,"2026-06-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",4184,"2026-06-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",4001,"2026-06-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",3260,"2026-06-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",2602,"2026-06-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",2613,"2026-06-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",2333,"2026-06-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",83,"2026-06-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",84,"2026-06-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",70,"2026-06-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",58,"2026-06-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",59,"2026-06-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",46,"2026-06-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",1574,"2026-07-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",1707,"2026-07-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",1321,"2026-07-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",919,"2026-07-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",1088,"2026-07-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",1152,"2026-07-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",21825,"2026-07-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",15943,"2026-07-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",13793,"2026-07-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",11061,"2026-07-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",11023,"2026-07-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",11850,"2026-07-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",1580,"2026-07-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",1452,"2026-07-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",1287,"2026-07-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",1005,"2026-07-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",1263,"2026-07-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",1061,"2026-07-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",379,"2026-07-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",272,"2026-07-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",265,"2026-07-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",233,"2026-07-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",232,"2026-07-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",236,"2026-07-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",25,"2026-07-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",24,"2026-07-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",20,"2026-07-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",14,"2026-07-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",18,"2026-07-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",14,"2026-07-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",4076,"2026-07-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",2970,"2026-07-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",2520,"2026-07-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",2123,"2026-07-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",2147,"2026-07-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",2093,"2026-07-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",79,"2026-07-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",69,"2026-07-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",65,"2026-07-01","Delhi"
